"","ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","DEFAULT","u","train","test","validate","data.group"
"9345",9345,170000,2,1,1,36,-1,-1,-1,0,-1,-1,1000,1000,3000,1000,1000,1500,1000,3000,0,1000,1500,1000,0,0.606442788150162,0,1,0,2
"9346",9346,300000,1,2,2,31,-1,-1,-1,-1,-1,-1,86267,78176,48163,13461,5121,5663,78580,48408,13538,5145,5690,13535,0,0.497058343375102,1,0,0,1
"9347",9347,10000,2,2,2,24,0,0,0,0,0,0,7199,8275,9232,9266,9501,9729,1350,1270,300,350,350,300,1,0.85704463487491,0,0,1,3
"9348",9348,50000,2,1,2,24,-2,-2,-2,-2,-2,-2,220,220,677,1200,666,1480,220,677,1200,666,1480,3710,0,0.433515241602436,1,0,0,1
"9349",9349,200000,2,2,1,30,1,2,0,0,0,0,35706,34064,30519,26166,28097,29855,1500,2547,2500,2500,3500,2000,0,0.65104519482702,0,1,0,2
"9350",9350,220000,2,1,2,36,-1,-1,-2,-2,-2,-2,2978,125,15064,101,1011,1411,125,15064,101,1011,1906,486,0,0.293168142670766,1,0,0,1
"9351",9351,400000,2,2,1,34,-1,-1,0,-1,-1,0,14986,25772,12621,13983,3378,3770,25772,1500,13983,3378,2000,9353,0,0.456890605622903,1,0,0,1
"9352",9352,260000,2,1,2,30,-1,-1,-1,-2,-2,-2,449,1340,0,0,0,0,1340,0,0,0,0,3250,0,0.114815560402349,1,0,0,1
"9353",9353,10000,2,2,1,37,0,-1,0,0,0,0,10000,7419,7392,8265,8631,17974,7419,1400,1000,500,500,500,0,0.773519733687863,0,0,1,3
"9354",9354,140000,1,1,2,28,0,0,0,-1,-1,-1,23702,23917,24460,435,435,435,1457,1000,435,435,435,435,0,0.931509602349252,0,0,1,3
"9355",9355,50000,1,3,2,43,0,0,0,0,-1,0,97348,49221,29457,9279,888,19947,3711,1060,212,888,19709,690,0,0.134944601450115,1,0,0,1
"9356",9356,330000,2,2,1,42,0,0,0,0,0,0,18516,24202,32912,36710,40442,42283,10000,10000,5000,5000,5000,5000,0,0.780183490831405,0,0,1,3
"9357",9357,130000,2,1,2,29,-2,-2,-2,-2,-2,-2,-200,-200,0,2115,0,0,0,200,2115,0,0,0,1,0.0759743065573275,1,0,0,1
"9358",9358,360000,2,1,2,33,-2,-1,2,-1,0,0,0,883,887,26292,22279,550,883,4,26514,557,550,2500,0,0.865204384783283,0,0,1,3
"9359",9359,450000,1,1,2,28,-1,0,0,0,-1,-1,9845,11991,17111,19585,9756,3282,3000,10000,3000,10000,3300,326,0,0.263970036059618,1,0,0,1
"9360",9360,500000,1,1,2,36,-1,-1,0,-1,-1,-1,15401,23032,54759,52030,71797,93159,23128,40105,52221,71852,93218,179568,0,0.514338810462505,0,1,0,2
"9361",9361,240000,1,2,1,33,-1,-1,-1,-1,-1,-1,8383,3470,2220,2220,3356,2220,3470,2220,2220,3356,2220,3829,0,0.603962837951258,0,1,0,2
"9362",9362,60000,2,2,2,29,1,2,0,0,0,0,9045,7910,6770,6880,5021,4952,1000,1000,1000,2000,2000,3000,0,0.861375860869884,0,0,1,3
"9363",9363,340000,1,2,1,42,0,0,0,0,0,0,76166,83909,169911,130718,131684,126223,10000,115000,5000,6000,10000,10000,0,0.339551277924329,1,0,0,1
"9364",9364,500000,2,2,1,53,-1,-1,-1,-1,0,-1,7855,17481,12021,132906,122256,37380,17512,12021,132906,0,37380,3500,0,0.665423583239317,0,1,0,2
"9365",9365,270000,2,2,1,33,0,0,0,0,0,0,121065,96197,92217,94082,96367,97793,3500,3349,3400,3800,3300,2601,1,0.320923215011135,1,0,0,1
"9366",9366,50000,1,2,2,33,0,0,0,0,0,2,24060,17474,18297,20114,13235,12482,1400,1183,2000,1200,0,610,0,0.456507966388017,1,0,0,1
"9367",9367,20000,1,3,2,29,0,0,0,0,0,0,11455,12866,5596,7337,8063,8769,2000,1500,2000,1000,1000,2100,0,0.821436018683016,0,0,1,3
"9368",9368,130000,2,1,1,36,-1,-1,-1,-1,-1,-1,9164,4603,5000,1500,0,390,4605,5000,1500,0,390,5874,0,0.245128466747701,1,0,0,1
"9369",9369,200000,2,1,1,55,0,0,0,0,0,0,110778,111431,96867,77140,81849,78046,3796,4262,2645,5834,2771,2945,1,0.307765988633037,1,0,0,1
"9370",9370,360000,2,2,2,25,0,0,0,0,0,0,336179,173781,161223,145172,131346,134135,6781,7226,5032,5346,15003,15011,0,0.107139381114393,1,0,0,1
"9371",9371,90000,2,2,1,55,0,-1,-1,-1,-1,-1,15000,1055,-180,2320,1286,1132,1055,0,2500,2000,1132,1110,1,0.83508512401022,0,0,1,3
"9372",9372,200000,2,1,1,50,-1,-1,-1,0,0,-1,1662,2482,19272,22388,21105,3471,2482,19272,10004,10000,3471,13754,0,0.619287462439388,0,1,0,2
"9373",9373,80000,2,1,1,43,-1,-1,-1,-2,-2,-1,21057,2282,-185,-185,-185,665,2282,0,0,0,1000,0,0,0.219780151499435,1,0,0,1
"9374",9374,30000,2,3,1,45,1,2,2,2,0,0,29334,28198,29497,28268,30817,17219,0,2457,0,3000,344,0,0,0.837564489338547,0,0,1,3
"9375",9375,50000,1,2,2,28,0,0,0,0,0,0,48566,47893,48760,22967,39687,23755,2000,2313,813,875,1008,695,0,0.398788809776306,1,0,0,1
"9376",9376,50000,1,2,2,33,0,0,0,0,0,0,53282,50936,49911,19817,20492,20365,3000,2300,715,1000,878,1000,1,0.402446000138298,1,0,0,1
"9377",9377,450000,2,1,1,69,-1,-1,-1,-1,-1,-1,2000,0,1173,0,6265,2374,0,1173,0,6265,2374,708,1,0.204313181340694,1,0,0,1
"9378",9378,130000,2,2,1,37,0,0,0,0,0,0,3811,8692,10467,10067,12567,12567,5000,2000,0,2500,0,0,1,0.182394441217184,1,0,0,1
"9379",9379,350000,1,1,2,33,0,0,0,0,0,0,53562,49396,42968,38575,34226,31026,2045,1660,1338,1300,2000,865,0,0.334981304593384,1,0,0,1
"9380",9380,20000,1,3,2,22,-2,-2,-1,-1,2,2,20732,19981,431,20786,20355,18752,2,431,20355,0,2732,7189,1,0.799173972103745,0,0,1,3
"9381",9381,170000,1,2,2,27,0,0,0,0,0,0,21958,22572,14549,10849,12509,64218,1300,2000,1000,2000,52292,2200,0,0.122679308988154,1,0,0,1
"9382",9382,240000,2,2,1,38,1,2,0,0,2,2,47320,46392,51652,54969,42373,48952,0,6000,4059,14,10022,0,0,0.142729371786118,1,0,0,1
"9383",9383,130000,1,1,2,30,0,0,0,0,0,0,77939,78524,63421,60269,59984,27126,3916,3000,3000,3000,1000,2000,0,0.672557767014951,0,1,0,2
"9384",9384,360000,2,1,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420744673814625,1,0,0,1
"9385",9385,10000,1,2,2,26,1,4,3,2,0,0,9526,9240,8950,8660,8840,9472,0,0,0,468,929,0,0,0.881459491793066,0,0,1,3
"9386",9386,10000,2,3,1,42,2,0,0,0,0,0,8965,8640,9412,9604,9800,0,1228,1000,192,196,0,8138,1,0.47168315667659,1,0,0,1
"9387",9387,200000,2,3,2,70,-1,-1,-1,0,0,-2,7109,9999,5300,5300,0,0,10025,5300,0,0,0,0,0,0.611549050780013,0,1,0,2
"9388",9388,150000,2,2,1,35,0,0,0,0,2,0,39883,41045,41701,40699,25218,9340,1806,1462,2000,0,2000,44,0,0.817724085878581,0,0,1,3
"9389",9389,50000,1,5,2,33,0,0,0,0,0,0,47423,33843,31251,30935,28905,27487,1600,1600,1200,1200,1000,972,0,0.95657634572126,0,0,1,3
"9390",9390,40000,1,2,2,26,1,2,2,2,2,2,39826,40690,32183,38897,40234,40536,1900,390,8000,2500,1500,0,0,0.0398111962713301,1,0,0,1
"9391",9391,400000,1,1,2,42,-2,-2,-2,-2,-2,-2,4279,100815,15906,81768,4887,43827,101319,15942,82308,4903,44257,53406,0,0.0504921886604279,1,0,0,1
"9392",9392,80000,1,2,2,25,-1,2,-1,0,-1,0,832,416,832,416,832,416,0,832,0,832,0,416,1,0.71797193097882,0,1,0,2
"9393",9393,50000,1,2,2,28,-1,2,-1,0,0,-1,2809,187,3135,937,-3,894,0,3141,2,0,897,906,0,0.226160236168653,1,0,0,1
"9394",9394,170000,1,2,2,42,0,0,0,0,0,0,142118,144803,133868,119956,121277,122926,7040,6165,5004,5003,5001,5009,0,0.164527258370072,1,0,0,1
"9395",9395,190000,1,3,2,34,0,0,0,0,0,0,47713,49242,52394,55521,113760,116299,3000,5000,5000,60000,5000,5000,0,0.700084791518748,0,1,0,2
"9396",9396,20000,1,2,1,62,0,0,0,-2,-2,-2,19724,19581,0,0,0,0,1000,0,20500,0,0,0,1,0.367094720480964,1,0,0,1
"9397",9397,30000,2,1,2,23,1,3,2,2,2,2,12271,11791,11305,12216,12374,12026,0,0,1100,500,0,445,0,0.736757004400715,0,1,0,2
"9398",9398,20000,1,1,2,29,0,0,0,0,0,0,14492,15759,17371,17873,18073,10817,1500,2000,651,500,1000,500,0,0.505498351063579,0,1,0,2
"9399",9399,390000,2,2,2,48,0,0,0,0,0,0,171189,176989,178698,182101,155517,154668,10000,10000,8004,10000,6000,10000,0,0.628164819907397,0,1,0,2
"9400",9400,100000,2,3,2,66,0,0,0,0,0,0,82583,83398,85103,86802,88912,90400,3035,3100,3100,3500,3500,7100,1,0.496940964600071,1,0,0,1
"9401",9401,50000,1,2,1,34,0,0,0,0,0,0,44849,41873,28077,18291,16886,27476,2550,1636,1000,1000,1000,1000,1,0.959567147307098,0,0,1,3
"9402",9402,120000,2,3,1,54,0,0,0,0,0,0,67094,69010,70683,71504,73230,73613,3000,3000,2300,2600,2500,1500,0,0.444163501961157,1,0,0,1
"9403",9403,80000,2,1,2,24,-1,-1,-1,-1,-1,-1,329,49,317,827,390,120,500,320,900,400,120,400,0,0.953071093419567,0,0,1,3
"9404",9404,340000,2,2,2,39,0,0,0,0,0,0,132749,134235,128079,64598,12014,710,5290,6706,3003,241,712,43974,0,0.163286013295874,1,0,0,1
"9405",9405,110000,2,2,2,23,0,0,0,0,0,0,111271,111532,107998,79211,77881,80628,6000,4016,3000,3000,4000,4000,0,0.0722406771965325,1,0,0,1
"9406",9406,90000,2,2,1,42,-1,-1,-2,-2,-1,-1,390,0,-390,-780,780,0,0,0,0,1560,0,0,0,0.639019665308297,0,1,0,2
"9407",9407,10000,1,2,2,26,0,0,0,0,-1,-1,2989,3454,2917,1473,390,1320,2000,1000,29,390,1320,0,1,0.338191374205053,1,0,0,1
"9408",9408,160000,1,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624325143638998,0,1,0,2
"9409",9409,170000,1,1,2,34,1,2,2,2,0,0,23535,22876,25674,24963,25640,26278,0,3503,0,1078,1215,1000,0,0.0757813728414476,1,0,0,1
"9410",9410,440000,2,2,1,28,-2,-2,-2,-2,-2,-2,8325,-4341,-15641,7059,-4220,-16370,0,752,34000,284,3650,52719,0,0.312535215867683,1,0,0,1
"9411",9411,310000,1,1,2,32,0,0,0,0,0,-1,6023,23782,26024,26201,20896,6579,18000,3000,1500,500,6579,40200,0,0.151323407888412,1,0,0,1
"9412",9412,110000,1,2,1,55,0,0,0,0,0,0,106670,108727,107386,78268,75846,75685,6000,3300,3012,3008,3000,3069,0,0.718778709415346,0,1,0,2
"9413",9413,50000,1,3,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598031977424398,0,1,0,2
"9414",9414,100000,2,1,1,39,2,2,2,2,2,2,97284,99542,99898,99786,97670,100959,4700,2950,3100,5,6170,7,1,0.931623823475093,0,0,1,3
"9415",9415,350000,2,1,2,29,0,0,0,0,0,0,42518,31386,24540,22187,12900,7938,1740,1000,452,448,2000,8206,0,0.637358776526526,0,1,0,2
"9416",9416,310000,2,2,2,27,1,2,0,0,2,0,192910,188501,190938,202835,199417,203830,0,7000,15001,1,8001,8001,0,0.630710082361475,0,1,0,2
"9417",9417,120000,2,2,1,40,0,0,0,0,0,0,109399,109397,36850,37739,38381,39142,3900,1700,1500,1400,1400,1500,0,0.21756252553314,1,0,0,1
"9418",9418,50000,2,3,1,25,1,-1,0,0,0,0,-1159,40819,11143,9580,9793,8768,48000,3009,1000,321,2000,1000,0,0.791926114354283,0,0,1,3
"9419",9419,300000,1,1,2,32,1,2,2,-1,0,0,10566,11293,12000,3458,56338,56735,1200,1200,9427,55000,2000,2000,0,0.61852166405879,0,1,0,2
"9420",9420,130000,2,2,2,29,2,2,0,0,0,-1,172094,156589,145398,136115,138893,127502,0,3300,2500,2778,130000,3689,0,0.674187447642908,0,1,0,2
"9421",9421,260000,1,1,2,30,-1,-1,-1,-1,-1,-1,1943,855,7288,1055,710,755,855,7288,1055,710,755,955,0,0.233357164310291,1,0,0,1
"9422",9422,490000,1,1,2,35,-2,-2,-2,-2,-2,-2,-13,2639,1610,1231,1419,14143,2652,1618,1237,1426,14214,11493,0,0.795621778815985,0,0,1,3
"9423",9423,500000,1,1,1,43,-1,-1,-1,0,0,-1,14872,53132,74478,61069,37369,2581,53421,74559,1343,907,2592,42767,0,0.598479667212814,0,1,0,2
"9424",9424,30000,2,1,2,25,-2,-2,-2,-2,-2,-2,9634,4476,8830,8153,6422,500,7,7002,13,155,1,0,0,0.679059084504843,0,1,0,2
"9425",9425,60000,2,1,2,31,0,0,0,0,2,0,32632,34099,35525,38820,38066,39681,2000,2000,3900,0,2400,1500,1,0.545042301760986,0,1,0,2
"9426",9426,140000,2,2,1,45,0,0,0,2,2,2,55444,57549,60971,61374,63243,64554,3000,5000,2000,3000,2500,0,0,0.397415216080844,1,0,0,1
"9427",9427,180000,2,1,2,30,0,0,0,0,2,2,149525,152460,154206,135881,130728,123155,7320,6100,9710,4800,0,4300,0,0.388200367568061,1,0,0,1
"9428",9428,20000,1,1,2,23,0,0,0,0,0,-2,18436,19219,6140,6140,0,0,1500,1000,0,0,0,0,0,0.634771174984053,0,1,0,2
"9429",9429,50000,2,2,1,29,0,0,2,2,2,0,40117,45598,44570,47133,46249,47179,6138,0,3618,0,1850,1862,1,0.168504340341315,1,0,0,1
"9430",9430,400000,2,2,2,30,2,0,0,0,0,0,24054,25381,26085,26779,29283,29764,1624,1328,1022,3000,1000,1171,0,0.768905212637037,0,0,1,3
"9431",9431,20000,1,3,2,24,1,-1,0,0,0,2,0,5536,18884,18059,18163,16990,5536,14000,137,500,0,0,0,0.320849350653589,1,0,0,1
"9432",9432,430000,2,2,1,43,-1,-1,-1,0,0,0,8894,11198,14861,13846,13451,16162,11198,14861,1400,951,14082,14482,0,0.203515229281038,1,0,0,1
"9433",9433,400000,2,1,1,32,-2,-2,-2,-2,-2,-1,110,532,2651,0,644,636,587,2651,0,644,636,572,0,0.688338476931676,0,1,0,2
"9434",9434,200000,2,2,2,36,-1,-1,-1,-1,-1,-1,694,2695,660,2315,1290,5745,2721,660,2315,1290,5745,0,1,0.589168180245906,0,1,0,2
"9435",9435,10000,2,2,2,22,-1,-1,0,0,0,0,656,8748,9644,9541,8971,9645,10128,1200,400,323,1600,300,0,0.310588877880946,1,0,0,1
"9436",9436,80000,1,3,2,43,2,2,0,0,-1,-1,76292,77465,78834,12577,18376,23766,3006,5250,33,18431,23944,28457,0,0.883807350881398,0,0,1,3
"9437",9437,140000,2,1,2,28,0,0,0,0,0,0,115743,117357,112527,91802,94114,91201,5000,5000,3600,4000,4000,4000,0,0.372398394625634,1,0,0,1
"9438",9438,20000,2,2,2,28,2,2,0,0,0,0,24611,18920,13124,18859,19828,36666,0,1200,7500,1015,15000,0,1,0.258969142334536,1,0,0,1
"9439",9439,340000,2,2,1,33,2,-1,-1,-1,-1,-1,411,10983,8548,11190,8210,7981,11038,8591,11246,8251,8021,0,0,0.142363524064422,1,0,0,1
"9440",9440,230000,2,2,1,44,-1,-1,-1,-1,-1,-1,5630,390,5090,19394,205,0,390,5090,19394,0,3916,3916,1,0.493728493573144,1,0,0,1
"9441",9441,120000,2,2,1,37,-1,2,0,0,0,0,200,200,42200,42000,42000,0,0,42000,200,0,0,0,0,0.332102542044595,1,0,0,1
"9442",9442,210000,2,1,1,34,0,0,0,0,0,0,8011,5832,7906,5111,2069,0,1126,2400,200,205,0,0,0,0.447078417753801,1,0,0,1
"9443",9443,80000,2,1,2,25,0,0,0,0,0,0,45392,46723,41986,40060,38124,37140,5000,2000,2000,2000,3000,2000,0,0.4900846502278,1,0,0,1
"9444",9444,150000,1,1,2,31,-1,-1,-1,-1,0,0,3084,-1,600,4102,4102,6121,0,601,4102,0,2019,5515,0,0.906533045461401,0,0,1,3
"9445",9445,130000,2,2,1,53,0,0,0,0,0,0,126750,119997,108738,71835,62539,61906,5996,4148,2477,2346,2640,30000,0,0.232967544812709,1,0,0,1
"9446",9446,20000,1,1,2,35,-1,2,2,-1,0,0,17007,16200,0,8303,8519,9371,0,0,8303,500,1000,460,1,0.202289765467867,1,0,0,1
"9447",9447,200000,2,2,1,29,0,0,0,0,0,-2,204541,170572,80620,82300,0,0,7186,3900,3900,0,0,0,0,0.350966529687867,1,0,0,1
"9448",9448,200000,1,1,2,29,-1,-1,-1,-1,-1,-1,99,99,99,99,99,348,99,99,99,99,348,0,0,0.550815784372389,0,1,0,2
"9449",9449,80000,2,1,2,22,0,0,0,0,0,0,78028,79347,76022,58897,54512,51937,3200,2229,1900,4000,5000,21000,0,0.135514900553972,1,0,0,1
"9450",9450,80000,1,2,2,30,-1,-1,-1,-1,-1,-2,2688,2208,0,1000,0,0,2208,0,1000,0,0,0,1,0.396796377142891,1,0,0,1
"9451",9451,500000,1,1,1,44,-1,-1,-1,-1,-1,-1,150758,62931,21296,19897,4460,4195,63256,21408,19996,4482,4212,16748,0,0.773121046600863,0,0,1,3
"9452",9452,50000,1,2,1,43,2,2,2,2,2,2,15641,15105,16545,16977,16563,17688,0,2000,1000,0,1400,0,1,0.262447058456019,1,0,0,1
"9453",9453,200000,2,1,1,44,-1,-1,-1,-1,-1,-1,798,4130,6952,827,1426,763,4150,6952,827,1426,763,870,0,0.986439608968794,0,0,1,3
"9454",9454,80000,1,2,1,45,0,0,0,0,-2,-2,4089,5015,2521,531,9766,10042,1042,1000,531,9354,438,200,0,0.985172817716375,0,0,1,3
"9455",9455,50000,1,2,2,26,0,0,0,0,0,0,47169,48197,47738,47676,46694,47807,1804,1746,1681,1695,1890,4005,0,0.335334425559267,1,0,0,1
"9456",9456,130000,1,2,2,37,0,0,0,0,0,0,117471,104341,96395,82476,84205,84162,3857,3734,2924,3029,3009,3116,0,0.631172605557367,0,1,0,2
"9457",9457,310000,2,1,1,35,-1,-1,0,0,0,0,2948,62593,152141,125325,109142,103020,62635,100042,4017,9184,4081,6042,0,0.679630671162158,0,1,0,2
"9458",9458,190000,1,2,1,37,2,-1,0,0,-1,2,2461,8040,9640,0,5100,2350,8040,2000,0,5100,0,2792,1,0.858011397067457,0,0,1,3
"9459",9459,100000,1,2,2,29,0,0,0,0,0,0,70878,72753,58789,53091,55229,57144,3100,2640,2000,3000,3000,3000,1,0.943171493941918,0,0,1,3
"9460",9460,230000,2,1,1,38,-1,-1,0,0,0,0,2130,62469,62583,59047,52574,43723,62469,5000,2000,5000,5000,3000,0,0.704923557117581,0,1,0,2
"9461",9461,70000,2,2,2,25,0,0,0,0,0,0,66174,67555,25059,26834,14112,28191,3000,2000,2400,2012,14500,3000,1,0.350324631202966,1,0,0,1
"9462",9462,500000,2,1,1,30,0,0,-1,0,0,-1,8371,8759,5574,10403,2293,2702,1015,5584,6348,46,2702,4648,0,0.822917953133583,0,0,1,3
"9463",9463,50000,1,2,1,36,2,2,2,2,0,0,49732,48658,51802,50737,48763,50908,0,4000,7,1900,3903,2,1,0.34857705142349,1,0,0,1
"9464",9464,120000,1,2,2,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979715398047119,0,0,1,3
"9465",9465,80000,2,2,1,39,0,0,0,0,0,0,51644,53177,52446,49999,41411,42328,3000,2037,2000,1499,2000,1623,0,0.741273056948557,0,1,0,2
"9466",9466,50000,2,2,1,34,0,0,2,0,0,0,11367,10982,10243,10826,11699,10146,3000,1000,1000,1000,2000,2000,0,0.524533828254789,0,1,0,2
"9467",9467,350000,1,2,2,51,0,0,0,0,0,0,39943,40859,45398,50634,60540,65074,1859,5398,5634,10540,5096,2296,0,0.170460817869753,1,0,0,1
"9468",9468,60000,2,2,2,29,0,0,0,0,0,2,60000,60594,57606,33159,36183,27572,3100,2000,3000,3800,0,2000,0,0.822114636423066,0,0,1,3
"9469",9469,200000,2,1,1,47,-1,-1,-1,-1,-1,-1,935,1418,-2,120,150,928,1418,0,122,300,928,464,1,0.431272060144693,1,0,0,1
"9470",9470,50000,2,2,2,23,0,0,0,0,0,0,45078,44291,39408,29689,23879,23355,3000,3000,947,1000,837,866,0,0.907911606132984,0,0,1,3
"9471",9471,90000,2,2,1,43,-2,-2,-2,-2,-2,-2,7489,5798,15112,0,0,0,5833,15114,0,0,0,0,0,0.290075189899653,1,0,0,1
"9472",9472,360000,1,2,2,31,-1,-1,-1,0,0,-1,744,9613,18748,18694,11606,7516,9667,18781,6729,58,7553,8758,0,0.911214902764186,0,0,1,3
"9473",9473,440000,2,2,2,25,2,2,0,0,0,0,225416,220405,226731,231456,237707,243555,0,10000,10000,10000,10000,10000,1,0.166562878759578,1,0,0,1
"9474",9474,170000,2,2,1,52,0,0,0,0,0,0,168516,168529,169956,119844,117944,118163,6791,7333,4218,4269,4481,4144,0,0.997352796141058,0,0,1,3
"9475",9475,190000,2,2,1,33,0,0,0,0,0,0,142272,143386,141711,142569,141733,142982,8007,8000,8000,5500,5339,5058,0,0.663011443102732,0,1,0,2
"9476",9476,290000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.613041441887617,0,1,0,2
"9477",9477,210000,1,1,2,37,1,-1,-1,-2,-2,-1,0,1422,0,0,0,478,1422,0,0,0,478,0,0,0.444798610871658,1,0,0,1
"9478",9478,20000,1,1,2,24,0,-1,-1,-1,-1,-1,3395,2296,396,396,8972,3984,2296,396,396,8972,3984,396,1,0.523823945783079,0,1,0,2
"9479",9479,400000,2,1,1,35,-2,-2,-2,-2,-2,-1,10043,17883,9322,15693,5588,10161,18057,9368,15771,5616,10173,10077,0,0.984978603664786,0,0,1,3
"9480",9480,360000,2,1,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.600956974551082,0,1,0,2
"9481",9481,250000,1,1,1,53,1,-1,-1,-1,-1,-1,0,4190,21500,0,10180,7680,4190,25690,0,10180,7680,0,1,0.00223442236892879,1,0,0,1
"9482",9482,30000,1,2,1,30,0,0,0,0,0,-2,27836,28998,29480,29500,0,0,2000,1200,1000,0,1500,0,0,0.857691285898909,0,0,1,3
"9483",9483,280000,2,1,1,47,0,0,0,0,-1,0,257561,270827,212405,194345,161084,174622,20000,15000,0,161084,15000,20000,0,0.740627748193219,0,1,0,2
"9484",9484,70000,2,3,1,59,2,2,2,2,2,2,68766,70772,71622,68443,72210,70267,3700,2604,0,5001,9,2603,1,0.837702994467691,0,0,1,3
"9485",9485,70000,1,1,2,26,0,0,0,-1,0,0,35666,18116,18397,17262,24921,0,5000,17831,17262,15001,0,11672,0,0.205731525784358,1,0,0,1
"9486",9486,20000,1,2,2,47,0,0,2,0,0,0,14591,16254,16686,17406,18123,19680,1900,1000,1000,1000,1864,1000,0,0.621999149676412,0,1,0,2
"9487",9487,350000,1,1,2,32,-1,-1,0,0,-1,-1,15179,4981,19194,4389,1717,4066,4983,15084,2028,1725,4086,2476,0,0.387351302430034,1,0,0,1
"9488",9488,200000,2,1,2,37,0,0,0,0,-1,0,21111,25562,8603,28692,29019,43308,5000,5000,20089,30000,15093,15051,0,0.679907004116103,0,1,0,2
"9489",9489,90000,1,3,2,25,0,0,0,0,-2,-2,6822,6995,7884,0,0,0,1172,1061,0,0,0,193,1,0.138120824471116,1,0,0,1
"9490",9490,100000,2,1,1,52,0,0,0,0,0,0,4740,3584,3609,3381,3666,2233,2000,2000,2054,2000,0,975,0,0.835570042487234,0,0,1,3
"9491",9491,50000,2,2,1,22,0,0,0,0,0,0,48255,41550,35553,23711,25975,900,2400,1842,1000,1928,900,31150,0,0.718503117794171,0,1,0,2
"9492",9492,280000,2,3,1,51,-2,-2,-2,-2,-2,-2,2158,0,0,0,0,0,0,0,0,0,0,0,0,0.0597908115014434,1,0,0,1
"9493",9493,50000,1,3,1,38,1,5,4,3,2,0,51106,50059,48988,47917,47020,48027,0,0,0,0,1943,1727,1,0.912357754074037,0,0,1,3
"9494",9494,120000,2,2,2,29,-2,-2,-2,-2,-2,-2,3570,3362,0,0,0,0,0,0,0,0,0,6330,1,0.904956290498376,0,0,1,3
"9495",9495,100000,1,3,2,25,2,2,2,0,0,0,96889,102893,99176,80358,75007,76805,8513,128,3011,3000,3200,3400,1,0.687618868658319,0,1,0,2
"9496",9496,130000,1,2,2,29,-1,-1,-1,-1,-1,-1,3920,3848,942,942,768,-174,4000,942,942,768,0,0,0,0.177000559400767,1,0,0,1
"9497",9497,200000,2,1,2,30,0,0,0,0,0,0,196845,189104,183255,147612,148088,99985,8990,7000,5500,6000,4220,3610,0,0.180922124534845,1,0,0,1
"9498",9498,350000,1,1,2,34,0,0,0,0,0,0,147070,109978,77151,73814,79692,79949,7331,10000,5000,10000,5000,5000,0,0.588394931284711,0,1,0,2
"9499",9499,20000,2,1,2,44,0,0,0,0,0,0,19018,18581,19864,20181,20210,20043,1327,2000,1000,710,1043,1000,0,0.946788043016568,0,0,1,3
"9500",9500,150000,2,1,2,32,0,0,0,0,0,2,125995,127467,130080,131238,141612,140868,5000,4723,3323,11086,0,4000,0,0.9592623738572,0,0,1,3
"9501",9501,130000,2,1,1,30,0,0,0,0,-1,-1,9255,10264,7060,4480,3000,0,1204,1000,3990,3000,0,200,0,0.434973164461553,1,0,0,1
"9502",9502,330000,2,1,2,34,0,0,0,0,0,0,173630,178833,187820,190202,194964,199008,8000,12000,7000,8000,7287,7400,0,0.592123529175296,0,1,0,2
"9503",9503,80000,2,2,3,52,0,0,0,0,0,0,63134,57072,55618,50345,52031,53141,2087,2019,2000,2500,2095,2002,0,0.570928564993665,0,1,0,2
"9504",9504,10000,1,5,2,35,3,2,0,0,0,-2,10281,9949,8838,8838,0,0,25,4000,0,1000,0,0,0,0.249425096204504,1,0,0,1
"9505",9505,360000,1,1,2,29,1,-2,-1,-1,-1,-1,-1808,-1808,6458,825,825,825,0,9091,825,825,825,825,0,0.480364564806223,1,0,0,1
"9506",9506,120000,1,1,1,36,0,0,0,-1,0,0,43488,44785,47195,12432,13226,14258,2000,3200,37432,1000,1258,1000,0,0.340264073805884,1,0,0,1
"9507",9507,20000,2,2,2,22,0,0,0,0,0,0,7130,8185,9084,8667,8848,5328,1177,1076,249,258,500,500,0,0.414571538567543,1,0,0,1
"9508",9508,280000,2,1,2,35,-1,2,2,-1,2,-1,199,199,-127,1012,536,982,0,0,1548,0,982,601,0,0.478970108320937,1,0,0,1
"9509",9509,100000,2,2,1,45,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1505,0,0,0,0,1505,0,0,0.532269912771881,0,1,0,2
"9510",9510,70000,1,2,2,31,0,0,0,0,0,0,63441,29091,29802,30395,31034,31668,1789,1500,1089,1130,1150,1200,0,0.155627555446699,1,0,0,1
